Id,Predicted
29630309,86.44121661808956
20586035,44.43547427093797
24390991,200.10027013894168
29313136,176.8042122102712
28127009,94.1635634750306
26747409,98.3379589032545
25292558,80.85238714147853
10212686,63.29915667538103
20741563,87.31771690771075
4482783,102.54114949426908
9464046,63.54606323505325
635282,167.3083114017488
9754751,168.59741224873304
25816212,218.83825096678794
21678001,158.23870912323588
10318675,77.8139082439334
6048412,240.49880146146918
16027312,174.5767637491072
23540017,93.32323971059947
23545634,144.38975206255344
24823077,23.69949299534362
8989380,81.0801245689312
27306234,107.00256020094648
23355364,380.5236154070702
21658519,216.64284171319645
27967972,66.97759770496937
28510269,57.44070728576747
23002371,153.27593178784858
7116670,97.87637312076376
23875454,83.21708898289583
3038614,207.43107932424283
7205064,170.76195163123458
16380258,135.23863679868666
29382702,226.48333980062125
16514808,82.40194672161988
14710717,99.54358911761454
14201811,120.30816720110099
23291441,38.858776602490465
21845154,157.65213447256315
521522,116.35730031557125
11491051,177.4189613660365
13997415,175.5288414076976
1645181,142.01601145746693
6758846,132.01058381489202
27901272,156.46920717335874
18517584,96.61553300322473
19911921,204.17524183444283
13548101,140.38515778955986
25995800,252.08782322638655
18754907,87.39632907209136
13908291,197.7485615549573
27964166,272.8104419244721
10972514,143.14053443200834
19698644,232.69466326654765
29435698,136.26927662109244
1637178,163.2086951807271
8547691,119.93588660993281
29052983,107.58737377255139
259946,154.19839262408513
17405775,65.61687480904982
2660576,61.860911685898486
7094539,167.34315174646602
9831392,103.09803431420988
8119018,80.94188899769317
12070965,68.53567501802426
27366434,153.94025414049105
16122223,137.2358216653107
28680576,111.14079981691569
4756280,45.92227071501259
11849017,218.6120648939136
19981889,171.74437237098206
6660373,65.68571031607605
26258407,235.0730323338344
17847644,125.71487949522916
12604187,158.58868513667042
11007370,486.9639899976824
27975725,117.03316524103306
9960135,66.3484278169804
28182409,85.97318022397278
16394193,71.84801402487572
22885310,88.36396876319404
3553679,163.3111560013803
20228476,72.1886154423806
25933116,180.25353025540224
8052841,157.37059348060126
7177958,142.13442535633885
13378643,124.21935664085349
2204397,122.7746491128885
22866619,156.00750466713149
12287479,80.33235735376603
6759264,57.95794878048922
26199962,276.03540185717293
3531190,297.9958373093144
15067291,93.70978542750859
21343278,113.60311131135126
23256946,109.1353646139581
12346131,270.5112987065192
12972320,359.51581360336235
62230,70.25993443509952
25262332,125.39740119011282
19348233,64.50130846140272
289995,144.65671972607552
20786225,175.3314822854963
28471411,406.50924062929244
17269342,140.03448424054048
15113377,104.05866494232785
9572448,89.86548147955298
6329973,147.24341352532656
212544,114.90676106034451
6956274,75.01868898312227
7750282,87.39632907209136
272706,118.8815874345742
26893530,62.166375153796054
16333699,87.49686613697546
20540868,78.83515960869161
1972126,398.26644736861203
6937897,95.37101439657212
6113839,189.51141660526008
14851530,83.51634428518602
17861841,41.98518902675863
887292,217.35899860740943
13258556,175.96526679924597
6168663,135.68078914993646
9280902,108.0659289926858
258686,76.32761385080494
17531493,103.27913326493285
26000559,61.59045300944581
23108981,187.68058171208645
29458518,102.9742267305096
26107882,881.1397957784362
12547357,83.54203245895101
19069915,140.41711409972012
27520341,163.11258437592628
12894048,84.47581522953364
6845877,149.9934955041381
28531920,277.6993220517041
9347368,303.4429084369081
22206760,241.20586901099546
20799199,183.76262888881013
14330038,161.92119371753512
18655581,97.41847119257812
29536152,660.1780653035365
21827433,285.45443930831027
28862785,210.48120363211535
29680421,189.76837917752192
19945974,172.10063418256425
7748422,142.64338287501008
14663344,191.79840896799482
9733227,101.38313901254736
19811020,164.2830457257252
18720911,157.3237422619851
11320246,128.96213285811928
16667109,98.68397874040315
27611223,78.33575254955493
18511001,185.84466260566091
6346456,204.27734128289876
19455284,142.78700636659266
13094250,86.88683410848745
15917981,200.24206481866992
4783674,100.53043413193788
18777640,78.77834641206027
893853,180.548419559441
26934498,119.79705164682302
22278941,80.60659578186954
21081172,516.9960316074255
121473,164.67226950044136
13771885,81.70903246443137
19750474,160.62177512968964
16869999,91.6535210444693
23678832,96.61553300322473
20744786,387.2166270920319
27953850,56.25630571011922
26497309,111.85820833382508
12652964,102.75431688557507
22232328,272.89879279669793
24538544,207.34208278166116
14894267,170.1616266279419
9838523,76.21623907761213
13300113,97.43324810674747
21593823,101.35426659621888
21121688,89.86548147955298
22929942,96.34366065574073
7265079,121.62783648545603
13377443,64.11792927411412
20073605,98.79847621234661
7202612,96.10273776465068
21476172,172.73621676622219
12379298,116.55520282632871
9825967,135.26429594620035
13959346,90.50050032852019
302309,288.4764908186812
19413670,107.6325932494257
14332210,140.61219931871673
16981845,194.656505893239
16630483,198.88338664745328
3209980,71.90287193383287
29410763,335.68450339808777
20611,98.72498383963546
19785676,92.64763775462231
27544201,144.89464420125634
21610552,90.55981935532431
9487684,165.4854035953955
2919885,100.30205858583817
26420986,161.50613827902265
27573342,267.51041808468887
6986781,238.66526242445565
20009122,59.40929302153023
2730497,140.60840138052455
16321789,105.89162480199906
29521447,56.19464323724256
5507371,95.54430459425762
21516275,208.49681599307232
22531031,95.65096099367463
22016473,97.20064087328333
28736154,65.25710452848557
21367901,90.8716300356871
19158672,257.12719629378125
21921178,160.05160017849278
19604307,128.52802585671273
2641730,116.82066934428995
19624565,342.3942354160582
14175040,111.01513968738684
9444819,455.4586836614257
27857198,428.4781434519175
13190121,424.8725019675011
13868137,52.62285273845741
17080093,106.05634247648067
3827442,223.02317999159828
19872862,85.04058091834122
13145377,115.36916252208404
22229817,172.5527476099581
2107939,53.15081829026293
682155,68.63782770324416
3568596,103.66152260628402
6261971,105.12884182935335
6553661,82.85003190394696
5545560,277.27802896648467
24244827,181.71047244274607
26549354,210.96063618948722
21915201,401.1851623024922
20149184,296.7903859356531
22586473,121.42841566337228
26828970,104.30928933413377
11775127,223.49411546573623
27237617,534.4677532124373
14452731,107.29075656994482
25168678,163.6048733151935
22438519,118.39303556925977
23502842,178.781052571729
21378123,106.00317627009721
21631186,71.79259895079961
20885420,189.38141376458339
8186181,151.36798016251007
24077483,73.29811782693997
24779615,91.19123017624182
24635562,44.62977298982217
6576336,75.89543211064235
21721898,130.6791830751529
11148990,223.94067833805335
19159503,89.86548147955298
6923161,161.27993779629523
24896533,66.48710084383633
22971074,267.5072853777886
28175959,65.25710452848557
23917877,583.330594235983
27311481,210.2077587666634
15984234,722.3661653095727
27936839,100.27390337363673
19861740,169.62103705941118
5728014,144.81103727852448
13733309,135.54970487078654
27846079,186.11190691019627
21568187,91.42143639293573
9078739,45.20868358978464
17477221,184.72302172565043
5315955,121.68233937549637
25475944,51.60240514261869
3120723,151.30303468955316
27053726,129.9483128102167
24289926,119.34807020261073
3387493,233.7111749385197
29654002,231.37004071994534
8107212,93.0364851576849
12233692,92.64423953202495
21736682,50.19949031685398
9219472,191.47968135510882
11165881,69.549675911885
24379887,137.163310855341
16368470,205.61100357497142
7272453,159.48262192773268
23614112,199.00255911288255
23145289,144.21202787468278
7742287,109.54491671973265
11037023,85.62441166923045
13308629,124.04372687180327
22336905,765.1219703981278
22401901,182.30857885693788
16839686,149.01529922315575
18988028,86.40569219722164
6731373,48.654302246293724
17795491,107.89203604674414
28673212,176.65141824928102
1763209,108.17549040489368
10057826,147.06644004222895
21825081,153.8460161876083
18423707,138.51431570888855
732700,144.29256744507333
22768701,96.78799499103174
27904840,687.5940851478242
20296968,185.40620797177476
22009072,163.3892985892742
27248487,134.14085562372338
20007899,99.95461602620969
317905,121.27484211441725
8251228,54.6848891076246
320128,103.82373810509019
6849137,88.65375165681834
22518038,118.67515071453273
16123619,523.3545366233969
15488128,92.34264797341922
722464,147.1554576701952
21813814,87.03844918426844
27993666,69.89499131698166
13654127,145.28559469569214
27250504,84.82428566722587
17940009,119.02277246637837
413775,149.66702772504414
23871290,54.19873504359077
14023316,90.55981935532431
11983644,97.31678258939101
4739407,116.87300444852303
15717865,56.70497232889255
19194997,190.33067530194865
26914676,145.27988965186552
16673954,158.5382492617396
21799470,73.47601428779096
16311513,62.955420693379395
13276680,98.2192223122322
23109351,191.3977375924144
21354840,157.49630278441808
29359560,161.24631895355262
14686954,91.06501426422568
29057571,219.11614758498905
11352664,117.33697798883559
17314998,184.5550980741349
24656108,178.97253780796527
9312190,226.2981738906734
18488058,148.32488942433244
17813907,143.76874322989985
15108887,62.278513883883164
1914787,86.12151630027915
25184175,204.86716273868905
6423589,140.3851698906064
3181834,641.5662789970695
14106099,152.73553250384376
325429,177.0120382718802
17925111,121.2047979242725
29588587,145.1659958204744
16323024,155.4932453699293
4700265,71.64757678918032
3913635,169.7446591135984
22051355,119.08308580234281
23608727,144.80276257818232
1813829,118.68703955594823
1984390,163.4705394402724
29232781,110.15460516067655
25777661,103.72012741975195
14705110,148.2517529360066
17515734,53.11429512200911
26425874,44.61620338615556
11190701,89.5155067282862
19430305,107.24519396249835
26423738,204.86716273868905
10075145,265.3198223441727
4063357,145.3229351685414
2087663,89.7131368065871
4126452,205.7847940904262
1108309,137.64769805819716
4891616,145.87928117142587
25680422,95.41857319469993
27926311,82.28524141638033
21514852,67.83925145984827
25346842,69.00148195161962
22045554,66.11597428282741
12964763,104.15711029269735
9596708,256.6773068634093
27464651,165.2221179112178
13802195,96.05454298588306
15928889,53.94290268930051
3662827,242.7371708916581
10040649,85.76842393683492
5538720,58.263244108715554
11435936,188.75122652858354
25255024,147.84979776600906
24366897,192.76317299439083
12447273,96.9876125757897
3168120,131.2133669277961
26874727,78.49484692578729
332525,119.29833549310922
10015258,117.33782314428402
27304971,194.13276396499833
29186776,130.99281145322962
13666116,128.96213285811928
24044039,62.37763904252333
20498653,110.75349257667558
25266169,85.98562583297253
21733997,104.44108162773304
21264068,158.30432442167108
19341760,104.45017141848925
17329090,195.35128930267706
23594177,201.9436157177153
7480229,109.6670157357243
22906559,67.29462334444459
2210281,140.10557494077375
2636762,97.97614613283443
18476851,84.38857563293575
18402568,50.25044160733401
17297467,88.31624843740303
13394,102.61812419353089
17623200,522.296979856688
5040218,87.22707745667927
466277,207.0248730238295
24528299,80.01634928686444
4824146,154.7356544312947
7496203,76.89789609722024
5613334,98.16250311527904
20586070,250.60684081824115
28543486,243.67779712577487
29306568,221.1518968044362
3508355,89.86548147955298
8423636,223.9938763896405
4090748,152.6151727047132
16893030,157.96174716334423
11618854,94.69154936357288
19356281,101.714658798952
18753406,124.47165582360289
22615158,98.24816586486007
11563821,143.3131730954755
17147561,120.01618425268076
9149435,117.92886578887206
22705115,120.85792816105301
13156126,366.62241076479756
12776694,68.04404245593163
6464070,90.6091905951329
24287857,110.31892419423738
8411164,116.78794582244831
27610608,226.9369849374813
7637047,157.29487267445754
23101845,118.6178848708227
28312421,104.21544392879719
16406680,282.8665497041534
3369826,115.90210785581566
23575358,179.97418074257638
21289856,206.25198398452514
25872636,565.8686478043234
19327508,127.33457777242896
14065821,152.26091199861384
15534686,159.48262192773268
15972733,136.56561815067045
27057790,59.77219874944009
2671926,166.19278928835814
26739303,84.65593283187002
27201257,97.69416903947712
22065495,129.63402055842585
15166520,51.586265586482384
11739698,142.74650624574093
17031720,158.10529859666667
21746100,259.8475291899852
21922407,198.80513163911615
13938420,111.45455688118423
2091367,86.41201281082832
21736808,165.5336897206302
21782833,351.7067044369016
25834338,101.39516899047345
16179120,113.22173630625196
23062969,131.9226168801085
19360201,147.8698583527822
21344762,114.59344723860984
13952319,93.99618501617888
26608031,229.85493639844142
3238355,76.28778362826766
29149618,159.48262192773268
829083,142.97907993239852
15529123,155.60978547071863
22020786,103.36391417738346
9614760,100.78967283988698
17941948,80.87006816068968
19980048,182.38604419424897
7025693,100.53043413193788
25590511,217.2152255433714
28437023,128.7685200473623
22354348,185.86611778061697
20815456,111.29466936853665
26520935,46.86515414584544
29238311,209.88789806658735
16546876,105.45050018485298
27579844,368.00805114779183
28940279,67.41541111677772
15491431,114.36210179120212
9826081,58.32535561801713
239733,60.89517437004592
13876040,134.55102616246384
21948983,122.5809249242337
10115375,101.35359100200063
22294102,137.615612918358
20874820,114.69526704674257
3012871,109.68672254509063
29652515,382.67839795945633
15285181,99.22910407617482
15248135,108.05240621182921
9260616,137.93352687250123
9403937,136.1576963429796
19171773,75.89288821083822
28894636,112.12560607405025
25806336,42.41078409216587
6347713,144.8849485972906
20212025,97.6600765698333
18721845,88.46636250743279
16465690,104.38763335859402
21633501,349.530817887079
4744487,160.36606933695512
22706985,157.16581644050996
22191760,151.2753754552548
1251566,195.00026988786618
20933848,102.04234673502475
25713663,75.07428647006218
23480048,125.3638493752661
23620518,130.00792187864997
5334478,139.02557076172337
21961462,183.7208926782512
5936796,99.84361849513073
4174115,307.3285627687054
21636155,107.90028175969337
4128428,181.09787765887882
819893,63.6671448883381
24521322,204.86716273868905
13077370,127.5907646425417
3686493,256.92042829516356
15956772,101.45531167900432
266146,144.10528842413623
16081134,59.70734204166277
22830328,146.25256629098465
4717237,86.89698675717398
1502018,95.85585749035246
27951070,99.99304233012383
13670376,242.21396918796682
26598477,510.9477000022922
272044,131.27112375609082
4774658,143.14053443200834
23516943,60.25541755078174
16487559,97.78766261568248
27136639,86.81626518074467
1928570,108.97411626371392
12917057,143.05298476820286
21864747,119.05227656492214
27778703,211.32777834096862
12385794,253.66282470820474
29504721,410.47331700645935
6108021,142.9756450800299
21604003,141.61826185466202
11282788,78.74910754090146
29751478,123.93287928343
25664429,139.97051600986123
23513769,164.0724577099268
10083580,105.24324198981911
14639920,185.90736873319787
15378469,80.0301727177764
16614713,92.74096149923506
17856672,231.74140653087323
29543716,297.1882414082578
6886371,161.50613827902265
25516958,165.97123338503354
20212707,154.83425094349872
4454400,184.62287592300004
21116651,172.17055741560696
2521380,136.23989808612444
12836502,136.3599915369014
5825173,179.42507441749262
27106892,190.2666561757469
14952357,67.03458875773525
8312148,216.01238987681108
26306276,99.38731539511734
3411815,91.08823572397922
7859932,96.9876125757897
24676554,127.96300493320393
21594436,168.64267027117833
9373167,113.46089220387185
22419930,73.9213708529565
27486387,168.48990040577002
27584413,93.9955800781153
16837628,72.83950376950123
13426681,270.7227598305831
23565268,284.44016122584026
4198764,116.91289331837196
27530069,243.4463594611855
25871075,191.07479306972664
22703920,77.87553017454925
8795721,101.64874400979423
3540722,161.28973314662971
13711439,171.30385504202363
9740264,120.90212044488703
11261146,163.3860085636965
5742795,149.9773950312097
26866483,82.05141812814936
21862079,149.09808182045776
20476397,237.96204239237878
3337808,435.714816829413
24049220,463.2936181960222
26131183,63.28515237918103
14446717,128.75690037714676
15867800,74.74389326257355
8666770,183.18120012591467
16735848,58.698801658658795
29480988,100.53617986838614
24750367,53.76244810910403
29058736,89.9694828449897
29461095,99.95461602620969
24495291,75.98888185817789
23913344,199.67448343614973
22400568,164.65926104852568
26948963,94.16468895785336
14320998,90.90094067352675
28610673,84.70268311112153
11438999,89.86548147955298
9118945,76.1739344680818
1461873,82.98208819474371
13813731,82.38897974839946
29413438,101.73268043541691
26869596,150.6293852771336
8405978,135.61189418171966
995169,195.9439702978573
9710117,89.86548147955298
12359146,268.2542505261905
8104879,124.37323599153599
18194482,81.5891184603886
9918963,106.42193369178167
23840461,130.7222714465265
9679720,65.79763024622743
8751691,96.44047572634373
975250,59.73939160808163
4275729,122.72673524770748
23219659,154.58230758391906
24101160,355.48170773160507
8172864,91.9882688289201
29706049,240.48388118266234
22151092,59.728429370049795
23360836,366.236785957571
3689140,152.17989774054465
24041631,63.689047675229205
1316961,158.11757693986885
11873821,117.65517738052537
3717427,151.7131659797664
26033423,212.4586175227526
2494739,144.43124068932082
14660126,318.4618984876423
21982618,98.24816586486007
4865377,197.11120112126574
12780475,90.43849600547625
23024065,123.45997802151045
3272161,174.91476409555054
16664273,111.98179077691897
18209795,121.70784414326184
19142273,46.57406980291431
24582124,69.92594480535301
8204305,129.34290899052712
12869567,207.352078442209
2051675,80.56593464563181
15127414,99.414417976564
4737392,370.4193608689476
29569979,92.08543556799724
26534723,183.0614048196518
17456123,79.37673333187878
4126676,152.12067828405029
17464043,71.33178409306677
24409829,154.0632257735856
27572554,82.27671937500024
767286,121.4439395963386
26055709,101.72269126397633
17118782,143.39467388913025
5883159,224.26889684568562
15219855,110.90295518557119
6560165,291.77984430925574
10017050,64.40138251511462
24391676,509.0400034160283
15562465,147.14229211549102
26438753,198.9326931746937
23808715,139.75575567117951
21967379,81.82176508301544
25580113,457.15957142957274
747316,124.80503942112772
18358792,235.60364339215675
21501622,129.26249488179118
3465651,95.98688784852453
22118980,92.57893359966658
15378960,184.86190366787764
23596011,81.74106551611567
187979,180.8155945912058
25451077,166.5751147837657
20205846,90.798641196121
4753918,96.11982219691532
64361,162.8089877046752
13658407,163.31144706826854
12342876,211.43010214260664
21365379,165.19690979926727
18267345,107.28600347085711
21140951,352.09401491023004
6258983,97.46151126501726
28086391,159.9242026232354
27261014,65.67615581944332
9050105,248.6093255983426
3376999,190.0051073883118
28723300,299.59625570419837
26098654,284.4319008324153
13061064,162.65626267617282
10635913,159.52522081581913
6282629,133.38141642965806
11514756,212.60997972851385
22087030,241.9070055740017
5006113,265.0656672047229
11323125,117.7892357538055
12009807,132.8545391149634
8738438,573.2227618601509
18501885,178.12541485834743
20202971,139.4937390057859
23508956,134.13947903451478
25902370,318.50423847235317
10156314,129.7562264776063
29183445,224.17036080895673
9825448,151.385185946076
22447855,143.97389164212024
28732842,110.43050145579983
19827778,133.70922855272724
786727,151.1436971533628
20257148,67.58432542956702
16767867,140.0822177109565
13575747,115.70161972603987
19162441,100.53043413193788
12389931,180.39226397872085
20618578,134.74097890415254
7221239,138.88697589574718
3912794,62.56963040081165
690553,217.64650884239109
2254412,267.45647326391463
6239753,40.03975766506616
26847619,112.92007093378183
8886910,202.37837446638216
15806018,67.72879599130526
13235951,124.78825213648685
10342806,151.2753754552548
19933967,131.29868504379152
23714378,92.94218110837065
21578513,66.48710084383633
13859196,90.84429134393488
925240,187.31381977776238
9597258,40.13908699710349
25287087,90.29565172408448
5241757,228.2870285537103
21929935,115.28779447655154
21483653,83.12182270344707
20958738,92.99784756103284
10100474,150.96452831349816
5003437,85.46053361848965
9093032,107.9257409058402
21770746,104.43261958030237
559324,217.4941594337544
23302260,254.87771373256533
27466393,104.836229275504
3426028,101.83193607263323
16533749,69.75264640313483
4216435,84.60146408438473
22777530,93.39201771664085
24734792,128.35725649969677
1520806,179.3831978467617
22214594,162.45175727855488
17669867,158.78429596638034
3068852,121.72352985342434
26810466,161.24631895355262
26275643,198.88123788617025
4077428,142.1178614488305
23121375,109.59596786425334
29209620,219.0923859807885
19787770,82.22886045335429
19016912,100.53043413193788
22066635,183.52840675130744
25127644,201.2203809817559
3302932,343.58285987215766
16163323,154.118847740942
22245972,61.589143685586436
12950979,202.06413667148402
11377233,87.12012303141596
21934181,69.03612196839418
20994326,58.216442964465216
17192309,214.4125266020697
659880,70.00487949415874
22731353,176.85512418403212
21947039,384.43707679970396
29453891,151.1468149347854
13709619,117.4700827303794
15099149,66.57595116393055
28603871,187.06853369609252
3825437,156.78536819177825
27490389,392.1188523400614
14297224,197.7234705035088
21609424,68.1474957041056
28890259,163.03952995319875
8887748,66.22140682228857
28071460,81.44002346078742
23808032,137.07703874601796
16811364,94.8009015146583
21484947,247.63640783178823
19533966,218.6242127790356
26553542,91.53153635731425
12051116,128.96213285811928
13019720,385.9467495442584
9231257,116.41316345260209
4694622,85.24125916620422
28661064,197.20482635178806
18448556,108.5608670932796
13124737,192.2201439563099
